OBJECTID,DOCUMENT_NBR,CRASH_REPORT_LINK,CRASH_YR,CRASH_MONTH_YEAR,DISTRICT_NBR,NLFID,NLF_JUR_CD,NLF_COUNTY_CD,COUNTY_LOG_NBR,ODOT_LATITUDE_NBR,ODOT_LONGITUDE_NBR,ODOT_FIPS_CD,AREA_CODE,CRASH_DATE,CRASH_SEVERITY_CD,CRASH_TYPE_CD,DAY_IN_WEEK_CD,DISTRACTED_DRIVER_IND,FACILITY_TYPE_CD,FHWA_RDWY_DEPARTURE_IND,FREEWAY_IND,FUNCTIONAL_CLASS_CD,HOUR_OF_CRASH,INCAPAC_INJURIES_NBR,INTERCHANGE_ID,INTERSECTION_ID_CURRENT,INTERSECTION_LEG_ID,INTERSTATE_IND,INV_LOG_NBR,INV_NLFID,IS_COMMERCIAL_RELATED,LIGHT_COND_PRIMARY_CD,LOCAL_REPORT_NUMBER_ID,MAINTENANCE_AUTHORITY_CD,MONTH_OF_CRASH,NHS_CD,NO_INJURY_REPORTED_NBR,NON_INCAPAC_INJURIES_NBR,NUMBER_OF_UNITS_NBR,ODOT_CITY_VILLAGE_TWP_NME,ODOT_CRASH_LOCATION_CD,ODOT_DIR_FROM_REF_CD,ODOT_DIV_UNDIV_IND,ODOT_INTERSECTION_REL_IND,ODOT_LANES_NBR,ODOT_MAINTAINED_HWY_IND,ODOT_MILES_FROM_REF_NBR,ODOT_REF_ROUTE_PREFIX_CD,ODOT_YOUNG_DRIVER_IND,ODPS_ADDRESS_REFERENCE,ODPS_ALCOHOL_IND,ODPS_CITY_VILLAGE_TWP_NME,ODPS_DRUG_IND,ODPS_LOC_DIR_SUFFIX_CD,ODPS_LOC_IN_WORK_ZONE_CD,ODPS_LOC_ROAD_DIRECTION_CD,ODPS_LOC_ROAD_NME,ODPS_LOC_ROAD_SUFFIX_CD,ODPS_LOC_ROUTE_ID,ODPS_LOC_ROUTE_PREFIX_CD,ODPS_LOC_ROUTE_SUFFIX_CD,ODPS_MILEPOST_REFERENCE,ODPS_MOTORCYCLE_IND,ODPS_REF_DIR_SUFFIX_CD,ODPS_REF_DIRECTION_CD,ODPS_REF_GIVEN,ODPS_REF_POINT_USED_CD,ODPS_REF_ROUTE_ID,ODPS_REF_ROUTE_PREFIX_CD,ODPS_REF_ROUTE_SUFFIX_CD,ODPS_REF_SUFFIX_CD,ODPS_SCHOOL_ZONE_IND,ODPS_SENIOR_DRIVER_IND,ODPS_SPEED_IND,ODPS_TOTAL_FATALITIES_NBR,ODPS_TYPE_OF_WORK_ZONE_CD,ODPS_WORK_ZONE_IND,OPER_ACCESS_CONTROL_CD,POSSIBLE_INJURIES_NBR,ROAD_COND_PRIMARY_CD,ROAD_CONTOUR_CD,SA_RAMP_ID,SA_SEGMENT_ID,SECONDARY_CRASH,STATE_TRUE_LOG_NBR,U1_AGE_NBR,U1_AT_FAULT_IND,U1_CONT_CIR_PRIMARY_CD,U1_DIRECTION_FROM_CD,U1_DIRECTION_TO_CD,U1_DISTRACTED_BY_1_CD,U1_GENDER_CD,U1_IS_ALCOHOL_SUSPECTED,U1_IS_MARIJUANA_SUSPECTED,U1_IS_OTHER_DRUG_SUSPECTED,U1_NON_MOTORIST_LOC_CD,U1_NUMBER_OF_THRU_LANES,U1_OBJECT_STRUCK,U1_ODPS_UNIT_NBR,U1_OPERATINGIN_AUTONOMOUS_MODE,U1_POSTED_SPEED_NBR,U1_PRECRASH_ACTION_CD,U1_SEQ_OF_EVENTS_1_CD,U1_SEQ_OF_EVENTS_2_CD,U1_SEQ_OF_EVENTS_3_CD,U1_SEQ_OF_EVENTS_4_CD,U1_SEQ_OF_EVENTS_5_CD,U1_SEQ_OF_EVENTS_6_CD,U1_SPECIAL_FUNCTION_CD,U1_TRAFFIC_CONTROL_CD,U1_TURN_CD,U1_TYPE_OF_UNIT_CD,U1_UNIT_SPEED_NBR,U2_AGE_NBR,U2_CONT_CIR_PRIMARY_CD,U2_DIRECTION_FROM_CD,U2_DIRECTION_TO_CD,U2_DISTRACTED_BY_1_CD,U2_GENDER_CD,U2_NON_MOTORIST_LOC_CD,U2_ODPS_UNIT_NBR,U2_POSTED_SPEED_NBR,U2_PRECRASH_ACTION_CD,U2_SEQ_OF_EVENTS_1_CD,U2_SEQ_OF_EVENTS_2_CD,U2_SEQ_OF_EVENTS_3_CD,U2_SEQ_OF_EVENTS_4_CD,U2_SEQ_OF_EVENTS_5_CD,U2_SEQ_OF_EVENTS_6_CD,U2_SPECIAL_FUNCTION_CD,U2_TRAFFIC_CONTROL_CD,U2_TURN_CD,U2_TYPE_OF_UNIT_CD,U2_UNIT_SPEED_NBR,U3_CONT_CIR_PRIMARY_CD,U3_ODPS_UNIT_NBR,U3_PRECRASH_ACTION_CD,U3_SEQ_OF_EVENTS_1_CD,U3_SEQ_OF_EVENTS_2_CD,U3_SEQ_OF_EVENTS_3_CD,U3_SEQ_OF_EVENTS_4_CD,U3_SEQ_OF_EVENTS_5_CD,U3_SEQ_OF_EVENTS_6_CD,U3_SPECIAL_FUNCTION_CD,U3_TRAFFIC_CONTROL_CD,U3_TYPE_OF_UNIT_CD,UNRESTRAIN_OCCUPANTS,WEATHER_COND_CD,V1,Filter,fileNames,Narrative
213225387,20213225387,https://hsip.dot.state.oh.us/api/report/20213225387,2021,11/1/2021 0:00,4,SMAHSR00170**C,S,MAH,12.905,41.060663,-80.62319,88000,97831,11/16/2021 0:00,Minor injury suspected,Pedalcycles,3,N,Two-way roadway,N,N,Minor arterial roads,14,0,NA,8ff29bd2-05c2-4666-acb7-fbb73a59a8de,792fd37d-914c-4d4c-99c5-ddbba842cf8d,N,12.905,SMAHSR00170**C,N,Daylight,21Y050630,4,11,,1,1,2,YOUNGSTOWN,T-intersection,W,N,Y,4,N,0.057,,N,1733,N,YOUNGSTOWN,N,,NA,E,MIDLOTHIAN,BLVD,,,,,N,,,1733RD,3,,,,,N,Y,N,0,NA,N,3,0,Wet,Straight level,NA,328732,N,33.175,56,Y,Wrong way,West,East,NA,M,N,N,N,Shoulder / roadside,2,Nothing struck,2,2,35,Straight ahead,Motor vehicle in transport,NA,NA,NA,NA,NA,None,No control,No turn,Bicycle,0,71,99,1,4,9,M,NA,1,35,5,15,NA,NA,NA,NA,NA,1,4,RT,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Clear,NA,Non_WZ_Non_CMV,2021/pdf/213225387,unit 1 attempting to making a wb turn onto e midlothian while unit 2 traveling wrong direction in wb lane. unit 1 failed to see unit 2 traveling on wrong side of roadway while executing turn struck unit 2
213235983,20213235983,https://hsip.dot.state.oh.us/api/report/20213235983,2021,11/1/2021 0:00,4,CPORCR00324**C,C,POR,0.84,41.160198,-81.242969,65592,766,11/9/2021 0:00,Property damage only,Pedalcycles,3,N,NA,N,N,Minor arterial roads,8,0,NA,5cb21405-19b9-43b9-b69f-8bd98e1a4f06,3e70540a-5e9b-4f03-add3-ce88043c9192,N,0.84,CPORCR00324**C,N,Daylight,2213130023,4,11,,2,0,2,RAVENNA,Four-way intersection,E,N,Y,4,N,0.001,MR,N,,N,RAVENNA,N,,NA,E,HIGHLAND,AVE,,,,,N,,N,CHESTNUT,1,,,,ST,N,N,N,0,NA,N,NA,0,Dry,Straight level,NA,31607,N,0.84,27,Y,Improper crossing,North,South,NA,M,N,N,N,Intersection ? marked crosswalk,2,Nothing struck,1,2,0,Straight ahead,Motor vehicle in transport,NA,NA,NA,NA,NA,None,Signal,No turn,Bicycle,0,NA,22,3,4,NA,M,NA,2,25,1,15,NA,NA,NA,NA,NA,1,2,NT,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Clear,NA,Non_WZ_Non_CMV,2021/pdf/213235983,"unit #1 was crossing the street riding through the crosswalk, headed southbound on n chestnut st at e highland ave intersection on a bicycle. unit #2 approached the intersection and struck unit #1 on his bicycle. unit #2 stopped to check on the unit #1, and unit #1 advised he was ok and told unit #2 he can leave the scene. an observer contacted 911. minor injuries were observed to the bicyclist but medical attention was declined."
213163319,20213163319,https://hsip.dot.state.oh.us/api/report/20213163319,2021,9/1/2021 0:00,6,SFRASR00016**C,S,FRA,10.378,39.983111,-82.810543,18000,19234,9/2/2021 0:00,Injury possible,Pedalcycles,5,N,Two-way roadway,N,N,Other principal arterial roads,18,0,NA,,,N,10.378,SFRASR00016**C,N,Daylight,210663166,4,9,N,1,0,2,COLUMBUS,Not an intersection,E,N,N,4,N,0.2,,N,,N,COLUMBUS,N,,NA,,,,16,SR,,,N,,,LANCASTER,1,,,,AVE,N,Y,N,0,NA,N,3,1,Dry,Straight level,NA,327033,N,10.378,75,N,None,East,West,NA,M,N,N,N,Shoulder / roadside,4,Other / unknown,1,2,50,Driverless,Motor vehicle in transport,NA,NA,NA,NA,NA,None,No control,No turn,Bicycle,5,56,1,2,1,1,M,NA,2,50,11,15,NA,NA,NA,NA,NA,1,6,NT,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Clear,NA,Non_WZ_Non_CMV,NA,NA
213163451,20213163451,https://hsip.dot.state.oh.us/api/report/20213163451,2021,9/1/2021 0:00,4,MTRUMR00652**C,M,TRU,0.095,41.187334,-80.760327,55916,97831,9/2/2021 0:00,Injury possible,Pedalcycles,5,N,NA,N,N,Local roads,14,0,NA,,,N,0.095,MTRUMR00652**C,N,Daylight,21-01744,4,9,,1,0,2,NILES,Not an intersection,,N,Y,2,N,0,,Y,,N,NILES,N,,NA,,GEORGE ROWLANDS,DR,,,,,N,,E,FEDERAL,1,,,,ST,N,N,N,0,NA,N,NA,1,Dry,Straight level,NA,105738,N,0.095,17,N,Not discernible,North,East,NA,F,N,N,N,Data not valid or not provided,2,Nothing struck,1,0,25,Making leftturn,Pedalcycle,NA,NA,NA,NA,NA,None,Stop sign,Left turn,Sport utility vehicle,5,15,22,3,4,1,,1,2,NA,1,15,NA,NA,NA,NA,NA,1,6,NT,26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Clear,NA,Non_WZ_Non_CMV,2021/pdf/213163451,unit #1 traveling south on george rowland and stopped at the stop sign at federal st. proceeded into the intersection to turn left onto e. federal st. striking unit #2 crossing the street on her bicycle. unit #1 stated she did not see the bicycle. the operator of unit #2 stated that she tried to stop but her brakes on the bike failed.
213171577,20213171577,https://hsip.dot.state.oh.us/api/report/20213171577,2021,9/1/2021 0:00,2,MLUCMR01868**C,M,LUC,0.267,41.663788,-83.560573,77000,87868,9/16/2021 0:00,Serious injury suspected,Pedalcycles,5,N,NA,N,N,Local roads,17,1,NA,16d1ba35-efa5-452f-8627-250f190fa633,25ba05ea-b351-49da-84f6-9a3ce183ac07,N,0.267,MLUCMR01868**C,N,Daylight,2.10916E+13,4,9,,1,1,3,TOLEDO,Not an intersection,,N,Y,2,N,0,CR,Y,,N,TOLEDO,N,,NA,,ROBINWOOD,AVE,,,,,N,,W,BANCROFT,1,,,,ST,N,Y,Y,0,NA,N,NA,0,Dry,Straight level,NA,140676,N,0.267,71,Y,Failure to yield,North,South,NA,F,N,N,N,Data not valid or not provided,2,Nothing struck,1,0,25,Straight ahead,Motor vehicle in transport,Pedalcycle,NA,NA,NA,NA,None,Stop sign,No turn,Passenger van (minivan),15,21,1,4,3,1,M,NA,2,35,1,20,43,NA,NA,NA,NA,1,6,NT,3,40,1,3,11,20,NA,NA,NA,NA,NA,1,4,26,0,Clear,NA,Non_WZ_Non_CMV,2021/pdf/213171577,"unit #2 was traveling east on bancroft approaching robinwood. unit #1 was facing south on robinwood, stopped at bancroft preparing to cross the roadway. in beginning to cross bancroft, unit #1 failed to yield to unit #2, causing unit #2 to strike to rear driver side of unit #1. the collision then caused unit #2 to spin clockwise, striking unit #3 that was on the east shoulder of robinwood on the south side of bancroft. unit #3 was transported to st vincent's with serious injuries. the driver of unit #1 was cited for 4511.43. excessive speed did not appear to have played a role in the accident, though glare from the sunset may have."
213163722,20213163722,https://hsip.dot.state.oh.us/api/report/20213163722,2021,9/1/2021 0:00,12,CCUYCR00004**C,C,CUY,5.176,41.467674,-81.536291,71682,17668,9/6/2021 0:00,Minor injury suspected,Pedalcycles,2,N,NA,N,N,Other principal arterial roads,19,0,NA,b22db662-10da-40b8-b38f-d985dd083de8,74abee7a-d4a5-4e42-bae5-8486737f3fec,N,5.176,CCUYCR00004**C,N,Dark - lighted roadway,21000371,4,9,N,1,1,2,SHAKER HEIGHTS,Not an intersection,,Y,Y,4,N,0,CR,N,,N,SHAKER HEIGHTS,N,,NA,,FARNSLEIGH,RD,,,,,N,,,WARRENSVILLE CENTER,1,,,,RD,N,N,N,0,NA,N,NA,0,Dry,Straight level,NA,1917,N,5.176,58,N,None,North,South,NA,F,N,N,N,Data not valid or not provided,4,Nothing struck,1,2,0,Straight ahead,Other / unknown,NA,NA,NA,NA,NA,None,Signal,No turn,Sport utility vehicle,5,NA,1,3,4,NA,,1,2,25,12,99,NA,NA,NA,NA,NA,1,2,NT,26,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Clear,NA,Non_WZ_Non_CMV,2021/pdf/213163722,unit 1 was stopped at a red light on warrensville center road south bound at farnsleigh road. r n r nthe traffic light turned green and unit 1 proceeded south bound on warrensville center road and then struck unit 2 in the crosswalk. r n r nthe operator of unit 1 stated that she did not see unit 2 and pulled over to await police arrival after noticing the impact. r n r nunit 2 was travelling westbound in the crosswalk crossing over warrensville center road at farnsleigh road when they were struck by unit 1. r n r nunit 2 stated that the traffic light turned green when they were already partway through the crosswalk and they were then struck by unit 1. r n r naccording to witness mr. gore who was at the traffic signal in the left turning lane on warrensville center road south bound at farnsleigh road. mr. gore stated the traffic signal turned green and observed the bicycle traveling west bound across warrensville center road and believes unit #1 did not observe the bicycle crossing the street.
213205633,20213205633,https://hsip.dot.state.oh.us/api/report/20213205633,2021,10/1/2021 0:00,6,MFRAMR01806**C,M,FRA,0.762,39.944982,-83.0673,18000,19234,10/25/2021 0:00,Minor injury suspected,Pedalcycles,2,N,NA,N,N,Local roads,19,0,NA,81daf001-79b2-4c5a-9163-3f6078a6a58d,5758d730-bfec-4f5d-911f-9fabc9c6faff,N,0.762,MFRAMR01806**C,N,Dark - lighted roadway,210813992,4,10,,1,1,2,COLUMBUS,Not an intersection,W,N,N,2,N,0.006,MR,N,,N,COLUMBUS,N,,NA,,Sullivant,AVE,,,,,N,,S,Richardson,1,,,,AVE,N,N,N,0,NA,N,NA,0,Wet,Straight level,NA,72905,N,0.762,0,Y,Not discernible,East,West,Other / unknown,U,N,N,N,Data not valid or not provided,3,Nothing struck,1,2,35,Straight ahead,Pedalcycle,NA,NA,NA,NA,NA,None,No control,No turn,Sport utility vehicle,0,54,1,3,4,1,M,6,2,35,20,20,NA,NA,NA,NA,NA,1,6,NT,26,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Cloudy,NA,Non_WZ_Non_CMV,2021/pdf/213205633,"unit 1 was traveling westbound on sullivant ave. unit 2 was traveling westbound on sullivant ave. unit 1 struck unit 2 on the side while passing by. the rider of unit 2 stated that he blieved that the mirror was what had hit him. unit 1 did not stop. the rider of unit 2 was treated on scene by columbus dicision of fire medic 12 but was not transported. a few bystanders stated that they only saw a black suv speed off, but nothing else. the bystanders stated that the building they were using had cameras and that they would attempt to obtain access from the owner. officers gave the bystanders the number to accident investigations in the chance they obtain the video footage."
213194903,20213194903,https://hsip.dot.state.oh.us/api/report/20213194903,2021,10/1/2021 0:00,12,MCUYMR13057**C,M,CUY,0.157,41.326768,-81.86688,75098,17668,10/14/2021 0:00,Minor injury suspected,Pedalcycles,5,N,NA,N,N,Local roads,21,0,NA,,,N,0.157,MCUYMR13057**C,N,Dark - roadway not lighted,21104223,4,10,,1,1,2,STRONGSVILLE,Not an intersection,,N,N,2,N,0,,N,22212,N,STRONGSVILLE,N,,NA,,HORSESHOE,LN,,,,,N,,,22212TH,3,,,,,N,N,N,0,NA,N,NA,0,Dry,Curve level,NA,163793,N,0.157,57,Y,Failure to yield,South,West,Other / unknown,M,N,N,N,Data not valid or not provided,2,Nothing struck,1,2,25,Making leftturn,Pedalcycle,NA,NA,NA,NA,NA,None,No control,Left turn,Sport utility vehicle,10,63,1,4,3,1,F,7,2,25,1,20,NA,NA,NA,NA,NA,1,6,NT,26,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Clear,NA,Non_WZ_Non_CMV,2021/pdf/213194903,unit 1 was operating around the curve on horseshoe lane (north to west). unit 2 (bicycle) was eastbound on horseshoe approaching the driveway at 22212. unit 1 turned into the driveway at 22212 and struck unit 2 as it continued eastbound in front of driveway.
213165303,20213165303,https://hsip.dot.state.oh.us/api/report/20213165303,2021,9/1/2021 0:00,3,CMEDCR00123**C,C,MED,3.363,41.055315,-81.721535,80304,766,9/2/2021 0:00,Minor injury suspected,Pedalcycles,5,N,NA,N,N,Major collector roads,14,0,NA,,,N,3.363,CMEDCR00123**C,N,Dawn/dusk,22109009,4,9,,1,1,2,WADSWORTH,Not an intersection,E,N,N,2,N,0.114,,N,,N,WADSWORTH,N,,NA,,REIMER,RD,123,CR,,,N,,,HINKLE,1,,,,DR,N,Y,N,0,NA,N,NA,0,Dry,Straight grade,NA,26809,N,3.363,14,Y,Failure to yield,East,West,NA,M,N,N,N,Shoulder / roadside,2,Nothing struck,1,2,45,Other non-motorist,Motor vehicle in transport,NA,NA,NA,NA,NA,None,No control,No turn,Bicycle,0,73,1,3,4,1,M,NA,2,45,1,15,NA,NA,NA,NA,NA,1,6,NT,3,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Clear,NA,Non_WZ_Non_CMV,2021/pdf/213165303,"while unit 2 was traveling west on reimer rd, unit 1, a bicycle, entered the traffic lane from the west bound shoulder and struck unit 2."
213237535,20213237535,https://hsip.dot.state.oh.us/api/report/20213237535,2021,11/1/2021 0:00,3,TWAYTR00046**C,T,WAY,2.485,40.804891,-81.928785,86548,99785,11/29/2021 0:00,Minor injury suspected,Pedalcycles,2,N,NA,N,N,Other principal arterial roads,16,0,NA,d07fb08e-5cb8-4b67-af41-aa5cb02c294e,8c5de8c9-5bbd-4d8a-8e33-605c330e6470,N,2.485,TWAYTR00046**C,N,Dawn/dusk,21-71248,4,11,,1,1,2,WOOSTER,T-intersection,E,N,Y,4,N,0.009,,N,817,N,WOOSTER,N,,NA,E,BOWMAN,ST,,,,,N,,,817TH,3,,,,,N,N,N,0,NA,N,NA,0,Dry,Straight level,NA,208452,N,2.485,37,Y,Failure to yield,South,North,NA,F,N,N,N,Data not valid or not provided,1,Nothing struck,2,2,25,Straight ahead,Pedalcycle,NA,NA,NA,NA,NA,None,No control,No turn,Sport utility vehicle,0,36,1,4,3,1,M,8,1,25,1,20,NA,NA,NA,NA,NA,1,6,NT,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Clear,NA,Non_WZ_Non_CMV,2021/pdf/213237535,unit 1 was traveling e/b on the sidewalk of e bowman st unit 2 was traveling n/b on the unnamed alley directly east of 817 e bowman st when it struck the right side of unit 1 unit 2 then fled e/b on e bowman st
213206571,20213206571,https://hsip.dot.state.oh.us/api/report/20213206571,2021,10/1/2021 0:00,6,MFRAMR04337**C,M,FRA,0.613,39.962264,-83.000663,18000,19234,10/27/2021 0:00,Minor injury suspected,Pedalcycles,4,N,NA,N,N,Other principal arterial roads,17,0,NA,c6e22ea4-33d0-413d-9e03-69fa3a69d0fc,a27d3cf0-dc9e-4d0e-a6f1-25f876e0c898,N,0.613,MFRAMR04337**C,N,Daylight,210818836,4,10,,1,1,2,COLUMBUS,Four-way intersection,N,N,Y,4,N,0,US,N,,N,COLUMBUS,N,,NA,S,High,ST,,,,,N,,W,Broad,1,,,,ST,N,N,N,0,NA,N,NA,0,Dry,Straight level,NA,151796,N,0.613,43,Y,Ran red light,North,South,NA,F,N,N,N,Intersection ? other,3,Nothing struck,1,2,35,Straight ahead,Motor vehicle in transport,NA,NA,NA,NA,NA,None,Signal,No turn,Bicycle,15,56,1,4,2,1,M,NA,2,35,5,15,NA,NA,NA,NA,NA,1,2,RT,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Cloudy,NA,Non_WZ_Non_CMV,2021/pdf/213206571,"the rider of unit #1 (bicyclist) stated she was traveling south on s. high st when the light at e. broad st turned yellow. she attempted to pedal faster to make it across the intersection, but failed and collided with the side of unit #2, who had the green light. the driver of unit #2 (police cruiser) was in the far south lane of e. broad street, facing east. the driver of unit #2 stated he had a green light and was attempting to turn right (south) on s. high street, when the rider of unit #1 crashed into the driver's side of his vehicle. the witness stated he was traveling east on e. broad st at s. high st when he observed unit #1 crash into the side of unit #2. the witness also stated unit #2 had a green light. police provided the rider of unit #1 a ride home. the police vehicle sustained scuff marks to the driver side, but they were able to be buffed out. the bicycle sustained a bent front wheel. the rider of unit #1 denied medical attention."
213166158,20213166158,https://hsip.dot.state.oh.us/api/report/20213166158,2021,9/1/2021 0:00,6,MFRAMR04209**C,M,FRA,2.698,39.987661,-82.95025,18000,19234,9/8/2021 0:00,Property damage only,Pedalcycles,4,N,NA,N,N,Minor arterial roads,2,0,NA,b3c423e5-85c9-4f16-857d-2d4d6f4f0d1f,b80bd3f3-fd0d-4a4a-9055-24c9cf6865f7,N,2.698,MFRAMR04209**C,N,Daylight,210676688,4,9,,2,0,2,COLUMBUS,Not an intersection,,N,Y,2,N,0,MR,Y,,N,COLUMBUS,N,,NA,,Leonard,AVE,,,,,N,,,Brentnell,1,,,,AVE,N,N,N,0,NA,N,NA,0,Dry,Straight level,NA,322588,N,2.698,19,Y,Ran stop sign,South,North,NA,M,N,N,N,Data not valid or not provided,2,Nothing struck,1,0,0,Straight ahead,Other / unknown,NA,NA,NA,NA,NA,None,Stop sign,No turn,Sport utility vehicle,0,15,1,4,3,1,M,3,2,NA,1,99,NA,NA,NA,NA,NA,NA,6,NT,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Clear,NA,Non_WZ_Non_CMV,2021/pdf/213166158,unit #2 stated he was traveling east bound on leonard avenue on his bicycle at brentnell avenue. unit #2 stated unit #1 was traveling north bound on brentnell avenue crossing through the intersection at leonard avenue. unit #2 stated unit #1 failed to stop at the stop sign and both units collided. unit #2 stated he had no injuries. cfd medic 7 responded to scene and made contact with the bicyclist (unit #2). there were no injuries and no treatment needed.
213207175,20213207175,https://hsip.dot.state.oh.us/api/report/20213207175,2021,10/1/2021 0:00,12,SCUYUS00322**C,S,CUY,12.992,41.520093,-81.453656,48482,17668,10/23/2021 0:00,Minor injury suspected,Pedalcycles,7,N,Two-way roadway,N,N,Other principal arterial roads,13,0,NA,36909bfd-69f2-4c4e-85f5-6729237434be,76062490-decf-4147-bc08-2d76ab2a2ffa,N,12.992,SCUYUS00322**C,N,Daylight,2212960028,4,10,N,1,1,2,MAYFIELD HEIGHTS,T-intersection,,N,Y,4,N,0,MR,N,,N,MAYFIELD HEIGHTS,N,,NA,,MAYFIELD,RD,,,,,N,,,ORCHARD HEIGHTS,1,,,,BLVD,N,N,N,0,NA,N,3,0,Dry,Straight level,NA,273870,N,12.992,56,Y,Failure to yield,North,West,NA,F,N,N,N,Data not valid or not provided,4,Nothing struck,2,2,35,Making righturn,Pedalcycle,NA,NA,NA,NA,NA,None,Stop sign,Right turn,Sport utility vehicle,5,14,1,4,3,1,M,1,1,35,1,20,NA,NA,NA,NA,NA,1,6,NT,26,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Cloudy,NA,Non_WZ_Non_CMV,2021/pdf/213207175,unit #1 was crossing in a marked intersection at mayfield rd. / orchard heights bl. unit #2 was making a right turn from orchard heights bl. to w/b mayfield rd. and struck unit #1.
213167071,20213167071,https://hsip.dot.state.oh.us/api/report/20213167071,2021,9/1/2021 0:00,7,CMIACR00193**C,C,MIA,1.409,40.058333,-84.182511,77588,22528,9/8/2021 0:00,Serious injury suspected,Pedalcycles,4,N,NA,N,N,Minor collector roads,18,1,NA,,,N,1.409,CMIACR00193**C,N,Daylight,21TR16884,4,9,,1,0,2,TROY,Not an intersection,,N,N,2,N,0,,Y,1182,N,TROY,N,,NA,,TROY URBANA,RD,,,,,N,,,1182ND,3,,,,,N,Y,N,0,NA,N,NA,0,Dry,Straight grade,NA,26734,N,1.409,18,Y,Failure to yield,South,East,Other / unknown,M,N,N,N,Data not valid or not provided,2,Nothing struck,1,0,45,Backing,Pedalcycle,NA,NA,NA,NA,NA,None,No control,Right turn,Sport utility vehicle,10,79,1,4,3,1,M,5,2,45,1,20,NA,NA,NA,NA,NA,1,6,NT,26,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Clear,NA,Non_WZ_Non_CMV,2021/pdf/213167071,"unit 1 backing out of a private drive (1182 troy urbana rd). unit 2 travelling eastbound on troy urbana road, in the right portion of the roadway, approaching private drive (1182 troy urbana rd). unit 1 backed onto troy urbana road, making contact with unit 2. unit 1 failed to yield the right of way to unit 2 and was found to be at fault.*sergeant mosier and officer blankenship took measurements, see attached."
213167497,20213167497,https://hsip.dot.state.oh.us/api/report/20213167497,2021,9/1/2021 0:00,3,MLORMR00920**C,M,LOR,1.119,41.463188,-82.172964,44856,51364,9/6/2021 0:00,Injury possible,Pedalcycles,2,N,NA,N,N,Local roads,15,0,NA,ecd59795-141d-441b-b6ef-677d8e87ed19,0aad1bc5-6b6f-4ab8-899b-e2715e114053,N,1.119,MLORMR00920**C,N,Daylight,2021-00030258,4,9,,1,0,2,LORAIN,T-intersection,W,N,Y,4,N,0,SR,Y,,N,LORAIN,N,,NA,W,9TH,ST,,,,,N,,,BROADWAY,1,57,SR,,AVE,N,N,N,0,NA,N,NA,1,Dry,Straight level,NA,174684,N,1.119,32,Y,Ran stop sign,West,East,NA,F,N,N,N,Data not valid or not provided,2,Nothing struck,1,0,35,Straight ahead,Pedalcycle,NA,NA,NA,NA,NA,None,Stop sign,No turn,Sport utility vehicle,10,17,18,2,1,1,M,1,2,35,8,20,NA,NA,NA,NA,NA,1,4,NT,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Clear,NA,Non_WZ_Non_CMV,2021/pdf/213167497,unit 2 was traveling northbound in the crosswalk through the intersection of w. 9th street and broadway avenue. unit 1 proceeded eastbound through the stop sign at the intersection of w. 9th street and broadway. unit 1 struck unit 2 in the crosswalk. it was determined unit 2 had non-functional brakes.
